105	1	36
106	0	1575
106	1	36
107	0	1575
107	1	36
108	0	1575
108	1	36
109	0	1575
109	1	36
110	0	1575
110	1	36
111	0	1575
111	1	36
112	0	1575
112	1	36
113	0	1575
113	1	36
114	0	1575
114	1	36
115	0	1575
115	1	36
116	0	1575
116	1	36
117	0	1575
117	1	36
118	0	1575
118	1	36
119	0	1575
119	1	36
120	0	1575
120	1	36
121	0	1575
121	1	36
122	0	1575
122	1	36
123	0	1575
123	1	36
124	0	1575
124	1	36
125	0	1575
125	1	36
126	0	1575
126	1	36
127	0	1575
127	1	36
128	0	1575
128	1	36
129	0	1575
129	1	36
130	0	1575
130	1	36
131	0	1575
131	1	36
132	0	1575
132	1	36
133	0	1575
133	1	36
134	0	1575
134	1	36
135	0	1575
135	1	36
136	0	1575
136	1	36
137	0	1575
137	1	36
138	0	1575
138	1	36
139	0	1575
139	1	36
140	0	1575
140	1	36
141	0	1575
141	1	36
142	0	1575
142	1	36
143	0	1575
143	1	36
144	0	1575
144	1	36
145	0	1575
145	1	36
146	0	1575
146	1	36
147	0	1575
147	1	36
148	0	1575
148	1	36
149	0	1575
149	1	36
150	0	1575
150	1	36
151	0	1575
151	1	36
152	0	1575
152	1	36
153	0	1575
153	1	36
154	0	1575
154	1	36
155	0	1575
155	1	36
156	0	1575
156	1	36
157	0	1575
157	1	36
158	0	1575
158	1	36
159	0	1575
159	1	36
160	0	1575
160	1	36
161	0	1575
161	1	36
162	0	1575
162	1	36
163	0	1575
163	1	36
164	0	1575
164	1	36
165	0	1575
165	1	36
166	0	1575
166	1	36
167	0	1575
167	1	36
168	0	1575
168	1	36
169	0	1575
169	1	36
170	0	1575
170	1	36
171	0	1575
171	1	36
172	0	1575
172	1	36
173	0	1575
173	1	36
174	0	1575
174	1	36
175	0	1575
175	1	36
176	0	1575
176	1	36
177	0	1575
177	1	36
178	0	1575
178	1	36
179	0	1575
179	1	36
180	0	1575
180	1	36
181	0	1575
181	1	36
182	0	1575
182	1	36
183	0	1575
183	1	36
184	0	1575
184	1	36
185	0	1575
185	1	36
186	0	1575
186	1	36
187	0	1575
187	1	36
188	0	1575
188	1	36
189	0	1575
189	1	36
190	0	1575
190	1	36
191	0	1575
191	1	36
192	0	1575
192	1	36
193	0	1575
193	1	36
194	0	1575
194	1	36
195	0	1575
195	1	36
196	0	1575
196	1	36
197	0	1575
197	1	36
198	0	1575
198	1	36
199	0	1575
199	1	36
200	0	1575
200	1	36
201	0	1575
201	1	36
202	0	1575
202	1	36
203	0	1575
203	1	36
204	0	1575
204	1	36
205	0	1575
205	1	36
206	0	1575
206	1	36
207	0	1575
207	1	36
208	0	1575
208	1	36
209	0	1575
209	1	36
210	0	1575
210	1	36
211	0	1575
211	1	36
212	0	1575
212	1	36
213	0	1575
213	1	36
214	0	1575
214	1	36
215	0	1575
215	1	36
216	0	1575
216	1	36
217	0	1575
217	1	36
218	0	1575
218	1	36
219	0	1575
219	1	36
220	0	1575
220	1	36
221	0	1575
221	1	36
222	0	1575
222	1	36
223	0	1575
223	1	36
224	0	1575
224	1	36
225	0	1575
225	1	36
226	0	1575
226	1	36
227	0	1575
227	1	36
228	0	1575
228	1	36
229	0	1575
229	1	36
230	0	1575
230	1	36
231	0	1575
231	1	36
232	0	1575
232	1	36
233	0	1575
233	1	36
234	0	1575
234	1	36
235	0	1575
235	1	36
236	0	1575
236	1	36
237	0	1575
237	1	36
238	0	1575
238	1	36
239	0	1575
239	1	36
240	0	1575
240	1	36
241	0	1575
241	1	36
242	0	1575
242	1	36
243	0	1575
243	1	36
244	0	1575
244	1	36
245	0	1575
245	1	36
246	0	1575
246	1	36
247	0	1575
247	1	36
248	0	1575
248	1	36
249	0	1575
249	1	36
250	0	1575
250	1	36
251	0	1575
251	1	36
252	0	1575
252	1	36
253	0	1575
253	1	36
254	0	1575
254	1	36
255	0	1575
255	1	36
256	0	1575
256	1	36
257	0	1575
257	1	36
258	0	1575
258	1	36
259	0	1575
259	1	36
260	0	1575
260	1	36
261	0	1575
261	1	36
262	0	1575
262	1	36
263	0	1575
263	1	36
264	0	1575
264	1	36
265	0	1575
265	1	36
266	0	1575
266	1	36
267	0	1575
267	1	36
268	0	1575
268	1	36
269	0	1575
269	1	36
270	0	1575
270	1	36
271	0	1575
271	1	36
272	0	1575
272	1	36
273	0	1575
273	1	36
274	0	1575
274	1	36
275	0	1575
275	1	36
276	0	1575
276	1	36
277	0	1575
277	1	36
278	0	1575
278	1	36
279	0	1575
279	1	36
280	0	1575
280	1	36
281	0	1575
281	1	36
282	0	1575
282	1	36
283	0	1575
283	1	36
284	0	1575
284	1	36
285	0	1575
285	1	36
286	0	1575
286	1	36
287	0	1575
287	1	36
288	0	1575
288	1	36
289	0	1575
289	1	36
290	0	1575
290	1	36
291	0	1575
291	1	36
292	0	1575
292	1	36
293	0	1575
293	1	36
294	0	1575
294	1	36
295	0	1575
295	1	36
296	0	1575
296	1	36
297	0	1575
297	1	36
298	0	1575
298	1	36
299	0	1575
299	1	36
300	0	1575
300	1	36
301	0	1575
301	1	36
302	0	1575
302	1	36
303	0	1575
303	1	36
304	0	1575
304	1	36
305	0	1575
305	1	36
306	0	1575
306	1	36
307	0	1575
307	1	36
308	0	1575
308	1	36
309	0	1575
309	1	36
310	0	1575
310	1	36
311	0	1575
311	1	36
312	0	1575
312	1	36
313	0	1575
313	1	36
314	0	1575
314	1	36
315	0	1575
315	1	36
316	0	1575
316	1	36
317	0	1575
317	1	36
318	0	1575
318	1	36
319	0	1575
319	1	36
320	0	1575
320	1	36
321	0	1575
321	1	36
322	0	1575
322	1	36
323	0	1575
323	1	36
324	0	1575
324	1	36
325	0	1575
325	1	36
326	0	1575
326	1	36
327	0	1575
327	1	36
328	0	1575
328	1	36
329	0	1575
329	1	36
330	0	1575
330	1	36
331	0	1575
331	1	36
332	0	1575
332	1	36
333	0	1575
333	1	36
334	0	1575
334	1	36
335	0	1575
335	1	36
336	0	1575
336	1	36
337	0	1575
337	1	36
338	0	1575
338	1	36
339	0	1575
339	1	36
340	0	1575
340	1	36
341	0	1575
341	1	36
342	0	1575
342	1	36
343	0	1575
343	1	36
344	0	1575
344	1	36
345	0	1575
345	1	36
346	0	1575
346	1	36
347	0	1575
347	1	36
348	0	1575
348	1	36
349	0	1575
349	1	36
350	0	1575
350	1	36
351	0	1575
351	1	36
352	0	1575
352	1	36
353	0	1575
353	1	36
354	0	1575
354	1	36
355	0	1575
355	1	36
356	0	1575
356	1	36
357	0	1575
357	1	36
358	0	1575
358	1	36
359	0	1575
359	1	36
360	0	1575
360	1	36
361	0	1575
361	1	36
362	0	1575
362	1	36
363	0	1575
363	1	36
364	0	1575
364	1	36
365	0	1575
365	1	36
366	0	1575
366	1	36
367	0	1575
367	1	36
368	0	1575
368	1	36
369	0	1575
369	1	36
370	0	1575
370	1	36
371	0	1575
371	1	36
372	0	1575
372	1	36
373	0	1575
373	1	36
374	0	1575
374	1	36
375	0	1575
375	1	36
376	0	1575
376	1	36
377	0	1575
377	1	36
378	0	1575
378	1	36
379	0	1575
379	1	36
380	0	1575
380	1	36
381	0	1575
381	1	36
382	0	1575
382	1	36
383	0	1575
383	1	36
384	0	1575
384	1	36
385	0	1575
385	1	36
386	0	1575
386	1	36
387	0	1575
387	1	36
388	0	1575
388	1	36
389	0	1575
389	1	36
390	0	1575
390	1	36
391	0	1575
391	1	36
392	0	1575
392	1	36
393	0	1575
393	1	36
394	0	1575
394	1	36
395	0	1575
395	1	36
396	0	1575
396	1	36
